t_idx,bus,name,vn_kv,vm_pu,va_degree,p_mw,q_mvar
3,3,Bus 3,20.0,0.7887491940293135,-45.10563077875582,2.9464599999999983,0.9750282506488901
3,4,Bus 4,20.0,0.7877155994186749,-45.16388726774128,0.10075000000000145,0.0396886057003476
3,5,Bus 5,20.0,0.7868987982700676,-45.21028533681402,0.6078329999999994,0.20964556885854968
3,6,Bus 6,20.0,0.7868343808239574,-45.218185967306,0.029427999999999344,0.0096725158472033
3,7,Bus 7,20.0,0.7458370111928602,-47.054482143169935,5.2102,2.205536082571208
3,8,Bus 8,20.0,0.769394881036118,-45.95802201565825,-0.0033300000000018315,0.008766005085119488
3,9,Bus 9,20.0,0.7691835126902091,-45.96926692513309,0.09074999999999989,0.03968860570034849
3,10,Bus 10,20.0,0.7688489082552457,-45.9873619321863,0.04035999999999973,0.026413054692174143
3,11,Bus 11,20.0,0.7687427721488012,-45.99362111422202,0.13825999999999894,0.048730705433818855
3,12,Bus 12,20.0,1.0181515772555374,-31.716750617541756,0.004199999999997317,0.001380473241752611
3,13,Bus 13,20.0,0.9677806870581274,-32.58221053221219,0.2792999999999992,0.09180147057645627
3,14,Bus 14,20.0,0.9384415648761821,-33.129078987947175,5.834500000000002,1.917707411666079
3,15,LV_CS_Trafo_15,0.4,0.7458332814391122,-47.05675598755599,0.0,0.0
3,16,LV_CS_Trafo_16,0.4,0.9384368719528071,-33.13135283233324,0.0,0.0
3,17,LV_HH_Trafo_17,0.4,0.9383924673739013,-33.13361618667672,0.0016535317876957834,0.0005434896160227964
4,0,Bus 0,110.0,1.03,0.0,-37.252121012842174,-18.313554924117074
4,1,Bus 1,20.0,0.9651151528031174,-38.46379175721327,19.839,4.637136047137856
4,2,Bus 2,20.0,0.8961747044177162,-40.71931359818717,0.0,0.0
4,3,Bus 3,20.0,0.7910212998921503,-45.010812941899054,2.960040000000003,0.9794917807972201
4,4,Bus 4,20.0,0.7899902046437727,-45.06878067121144,0.07975000000000065,0.03278623949159165
4,5,Bus 5,20.0,0.7891478780331959,-45.11644260266038,0.6110669999999985,0.21070853325469852
4,6,Bus 6,20.0,0.7890184697842035,-45.12786547147966,0.04762799999999956,0.015654566561458694
4,7,Bus 7,20.0,0.7487088472694685,-46.92368594464345,5.162600000000001,2.189890719164694
4,8,Bus 8,20.0,0.7719768743906225,-45.84593412497195,-0.006060000000001509,0.007868697477981357
4,9,Bus 9,20.0,0.771782509134372,-45.85620918412107,0.06974999999999909,0.03278623949159076
4,10,Bus 10,20.0,0.7714495839525001,-45.874169524505895,0.041200000000003456,0.026689149340523244
4,11,Bus 11,20.0,0.7713446710793905,-45.880342562471846,0.1372099999999996,0.0483855871233807
4,12,Bus 12,20.0,1.0181907586593977,-31.71173655148545,0.004199999999997317,0.001380473241752611
4,13,Bus 13,20.0,0.9679697853899858,-32.57474224808384,0.28385000000000105,0.093296983255021
4,14,Bus 14,20.0,0.9387434792065888,-33.11940882486814,5.813220000000001,1.9107130139078699
4,15,LV_CS_Trafo_15,0.4,0.7487051031543507,-46.92595978902951,0.0,0.0
4,16,LV_CS_Trafo_16,0.4,0.9387387847734118,-33.121682669254206,0.0,0.0
4,17,LV_HH_Trafo_17,0.4,0.9386799928680261,-33.12579521614259,0.0024021334947974537,0.0007895430982571838
5,0,Bus 0,110.0,1.03,0.0,-36.71706447978063,-17.6832889661051
5,1,Bus 1,20.0,0.9676806496458058,-38.29744678198118,19.839,4.637136047137856
5,2,Bus 2,20.0,0.9028204976244704,-40.44917017677547,0.0,0.0
5,3,Bus 3,20.0,0.803734064781844,-44.48755402648981,3.018139999999999,0.9985883273081111
5,4,Bus 4,20.0,0.8026665073792184,-44.5466578979849,0.10075000000000145,0.0396886057003476
5,5,Bus 5,20.0,0.8018157839863224,-44.594087339976895,0.6223859999999988,0.2144289086412181
5,6,Bus 6,20.0,0.8016673892631617,-44.606414673072834,0.05394899999999936,0.017732178790294206
5,7,Bus 7,20.0,0.7655578674019377,-46.162930946555925,4.714600000000001,2.0426402400445633
5,8,Bus 8,20.0,0.7864847350109858,-45.22640700463169,-0.0033300000000018315,0.008766005085120376
5,9,Bus 9,20.0,0.786275353731029,-45.23737861011409,0.09074999999999989,0.0396886057003476
5,10,Bus 10,20.0,0.7859412660159935,-45.25517675882981,0.04245999999999839,0.027103291313050448
5,11,Bus 11,20.0,0.7858359555216952,-45.261273828294925,0.1404999999999994,0.049466957829418234
5,12,Bus 12,20.0,1.01821256421139,-31.708745910771757,0.004199999999997317,0.001380473241752611
5,13,Bus 13,20.0,0.9680794988047134,-32.570172171282564,0.27131999999999934,0.08917857141712915
5,14,Bus 14,20.0,0.9388455648829335,-33.114918664412244,5.813219999999998,1.9107130139078699
5,15,LV_CS_Trafo_15,0.4,0.7655540390288718,-46.16520479094197,0.0,0.0
5,16,LV_CS_Trafo_16,0.4,0.9388408699392503,-33.11719250879832,0.0,0.0
5,17,LV_HH_Trafo_17,0.4,0.9387407696546388,-33.12661756836605,0.004550583231264227,0.0014957043774082024
6,0,Bus 0,110.0,1.03,0.0,-39.03655793955515,-20.573331406370848
6,1,Bus 1,20.0,0.9558635834296436,-39.03786524464072,19.839,4.637136047137856
6,2,Bus 2,20.0,0.8725585195618545,-41.646399128081754,0.0,0.0
6,3,Bus 3,20.0,0.7461574513868455,-46.86392264412419,3.060559999999999,1.0125311070497993
6,4,Bus 4,20.0,0.7449120292306717,-46.93719548820538,0.07975000000000065,0.03278623949159165
6,5,Bus 5,20.0,0.743880586970225,-46.998332966202156,0.6375269999999986,0.21940551467773073
6,6,Bus 6,20.0,0.7434706041402822,-47.026358815825795,0.11780999999999864,0.038722274431122194
6,7,Bus 7,20.0,0.6937386692064388,-49.42369023621043,5.9802,2.458622843558932
6,8,Bus 8,20.0,0.7225651890584197,-47.96612100275723,-0.006199999999999761,0.007822681703256507
6,9,Bus 9,20.0,0.7223483470015009,-47.9781689398663,0.06974999999999909,0.03278623949159076
6,10,Bus 10,20.0,0.7219720351071902,-47.99952265188607,0.042880000000003804,0.027241338637225
6,11,Bus 11,20.0,0.7218531668652768,-48.006886228232645,0.1443499999999993,0.050732391634356944
6,12,Bus 12,20.0,1.018158896169212,-31.715808454908483,0.004199999999997317,0.001380473241752611
6,13,Bus 13,20.0,0.9678161331524843,-32.58080386428867,0.27978999999999843,0.09196252578799502
6,14,Bus 14,20.0,0.9384964117737259,-33.12729145612239,5.826520000000002,1.9150845125067484
6,15,LV_CS_Trafo_15,0.4,0.693735199984125,-49.42596408059638,0.0,0.0
6,16,LV_CS_Trafo_16,0.4,0.9384917185760744,-33.12956530050845,0.0,0.0
6,17,LV_HH_Trafo_17,0.4,0.9383613770049328,-33.1428857559593,0.006120873892207612,0.0020118339581731703
7,0,Bus 0,110.0,1.03,0.0,-37.62097051034798,-18.625802948140212
7,1,Bus 1,20.0,0.964083726246484,-38.53910682777874,19.839,4.637136047137856
7,2,Bus 2,20.0,0.8934296826343856,-40.848311110709005,0.0,0.0
7,3,Bus 3,20.0,0.7857652491336298,-45.26744852185344,3.1081600000000016,1.0281764704563123
7,4,Bus 4,20.0,0.7845459098723028,-45.33598449829647,0.10075000000000145,0.0396886057003476
7,5,Bus 5,20.0,0.7835594466068808,-45.391814479203,0.6501689999999982,0.22356073913540264
7,6,Bus 6,20.0,0.7831916704959446,-45.41633376182774,0.11302900000000093,0.03715083572426181
7,7,Bus 7,20.0,0.7440480868719995,-47.15893115977564,5.0366,2.1484765219121575
7,8,Bus 8,20.0,0.7669361367552006,-46.09644858990656,-0.003400000000002734,0.008742997197757063
7,9,Bus 9,20.0,0.7667228102818828,-46.10782702667185,0.09074999999999989,0.03968860570034849
7,10,Bus 10,20.0,0.7663841243924351,-46.12618971169065,0.04189999999999827,0.026919228214147495
7,11,Bus 11,20.0,0.7662776105157522,-46.1324873261663,0.13825999999999894,0.048730705433818855
7,12,Bus 12,20.0,1.017938407211673,-31.745833162057888,0.03737999999999886,0.012286211851584738
7,13,Bus 13,20.0,0.9669617301402024,-32.62169540179312,0.30848999999999904,0.10139575960662661
7,14,Bus 14,20.0,0.9373979702416634,-33.17320158314667,5.868799999999997,1.9289812764737135
7,15,LV_CS_Trafo_15,0.4,0.7440443660642371,-47.161205004161715,0.0,0.0
7,16,LV_CS_Trafo_16,0.4,0.9373932825370573,-33.17547542753274,0.0,0.0
7,17,LV_HH_Trafo_17,0.4,0.9372764459268469,-33.187076123141246,0.005413437885806616,0.0017793109874375546
8,0,Bus 0,110.0,1.03,0.0,-39.17823992471551,-20.63565424681562
8,1,Bus 1,20.0,0.9557994499526494,-39.0511691966986,19.839,4.637136047137856
8,2,Bus 2,20.0,0.8723129046832923,-41.675273553827026,0.0,0.0
8,3,Bus 3,20.0,0.7456848293653162,-46.92714715777975,2.975860000000001,0.9846915633411495
8,4,Bus 4,20.0,0.7440520541358164,-47.02267922445287,0.2667900000000003,0.09426331452424641
8,5,Bus 5,20.0,0.742924769071173,-47.08939285231298,0.655460999999999,0.22530013542000837
8,6,Bus 6,20.0,0.7423231825034949,-47.12850721371799,0.16776199999999974,0.05514070285301642
8,7,Bus 7,20.0,0.6950866019804312,-49.38917766822012,5.700199999999999,2.3665912941088507
8,8,Bus 8,20.0,0.7225953081066507,-48.008032832888375,-0.009489999999999554,0.006741310997218974
8,9,Bus 9,20.0,0.7222414094544917,-48.02821685176976,0.25678999999999874,0.09426331452424641
8,10,Bus 10,20.0,0.7219024686324006,-48.0473549665529,0.040919999999999845,0.026597117791073543
8,11,Bus 11,20.0,0.7217979666389343,-48.0538655278448,0.12726999999999933,0.04511846711790213
8,12,Bus 12,20.0,1.017971465582413,-31.741311474949384,0.029400000000002535,0.00966331269225762
8,13,Bus 13,20.0,0.9670676161982864,-32.615965224231616,0.3100999999999985,0.10192494101596594
8,14,Bus 14,20.0,0.9375557126909733,-33.16644741101991,5.860960000000006,1.9264043930891113
8,15,LV_CS_Trafo_15,0.4,0.6950831260174257,-49.39145151260609,0.0,0.0
8,16,LV_CS_Trafo_16,0.4,0.9375510241975346,-33.16872125540597,0.0,0.0
8,17,LV_HH_Trafo_17,0.4,0.9374622787664334,-33.17670159167869,0.003955587635765312,0.0013001387825184452
9,0,Bus 0,110.0,1.03,0.0,-37.88132437203288,-19.020193675265283
9,1,Bus 1,20.0,0.962239006953959,-38.66369649048089,19.839,4.637136047137856
9,2,Bus 2,20.0,0.8886196339253877,-41.05601864052354,0.0,0.0
9,3,Bus 3,20.0,0.7765898810037851,-45.680780926480516,2.9571000000000005,0.9785254495279929
9,4,Bus 4,20.0,0.774946181074473,-45.77342269401504,0.32460999999999984,0.1132678294856877
9,5,Bus 5,20.0,0.7738702699547186,-45.83482522677354,0.6534029999999973,0.2246237035315506
9,6,Bus 6,20.0,0.7732990589216107,-45.87086840725315,0.16692899999999966,0.05486690899340285
9,7,Bus 7,20.0,0.7342479795850352,-47.624106063480625,4.956800000000001,2.122247530318883
9,8,Bus 8,20.0,0.757107129016141,-46.55244844469835,-0.006550000000000722,0.007707642266444381
9,9,Bus 9,20.0,0.7567271638492881,-46.57336639900891,0.3146099999999983,0.1132678294856877
9,10,Bus 10,20.0,0.7564094962250769,-46.59070357752948,0.04064000000000334,0.026505086241623843
9,11,Bus 11,20.0,0.7563116087400182,-46.596583326309144,0.12558999999999898,0.04456627782120215
9,12,Bus 12,20.0,1.018203085909471,-31.711254818348305,0.029400000000002535,0.00966331269225762
9,13,Bus 13,20.0,0.9681945895851594,-32.57094026444307,0.30379999999999896,0.0998542311533388
9,14,Bus 14,20.0,0.9391937701442963,-33.11129366278606,5.770939999999996,1.8968162499409082
9,15,LV_CS_Trafo_15,0.4,0.7342443077852818,-47.626379907866685,0.0,0.0
9,16,LV_CS_Trafo_16,0.4,0.9391890734593211,-33.113567507172135,0.0,0.0
9,17,LV_HH_Trafo_17,0.4,0.9391253629359302,-33.11830891020786,0.002658892856494788,0.0008739358193032842
10,0,Bus 0,110.0,1.03,0.0,-39.32078614062375,-21.122071758158853
10,1,Bus 1,20.0,0.9532158687670442,-39.20335379723836,19.839,4.637136047137856
10,2,Bus 2,20.0,0.865821391741376,-41.918558395246016,0.0,0.0
10,3,Bus 3,20.0,0.7334385570607735,-47.4302294625478,2.85182,0.9439215869347635
10,4,Bus 4,20.0,0.7315351462167186,-47.543021600433484,0.4140000000000015,0.14264890164762623
10,5,Bus 5,20.0,0.7303738622833659,-47.6127826003994,0.6534029999999973,0.2246237035315506
10,6,Bus 6,20.0,0.7297152271941948,-47.655842248811815,0.17941700000000083,0.05897151609887619
10,7,Bus 7,20.0,0.6807188432271545,-50.045322736919886,5.763200000000001,2.3872983927351186
10,8,Bus 8,20.0,0.7091080723081401,-48.59105422371597,-0.009280000000000399,0.00681033465930625
10,9,Bus 9,20.0,0.7086255971924176,-48.61932074770917,0.4039999999999999,0.1426489016476271
10,10,Bus 10,20.0,0.7082820711287793,-48.63898298236739,0.041200000000003456,0.026689149340523244
10,11,Bus 11,20.0,0.7081767980415093,-48.64564764618136,0.12558999999999898,0.04456627782120215
10,12,Bus 12,20.0,1.0186052596533146,-31.65810753852295,0.0013999999999967372,0.0004601577472520546
10,13,Bus 13,20.0,0.9699628552082699,-32.49503205473554,0.3100999999999985,0.10192494101596594
10,14,Bus 14,20.0,0.941819124591112,-33.01851636278093,5.617500000000003,1.8463829608422628
10,15,LV_CS_Trafo_15,0.4,0.6807154391138982,-50.04759658130543,0.0,0.0
10,16,LV_CS_Trafo_16,0.4,0.9418144147773629,-33.02079020716699,0.0,0.0
10,17,LV_HH_Trafo_17,0.4,0.9417744669548332,-33.02246151998058,0.001424546725537823,0.0004682258657684457
11,0,Bus 0,110.0,1.03,0.0,-37.134412308077515,-18.361271468700153
11,1,Bus 1,20.0,0.964328024732108,-38.53163612234849,19.839,4.637136047137856
11,2,Bus 2,20.0,0.8939846233588082,-40.842162023610875,0.0,0.0
11,3,Bus 3,20.0,0.7868092529568164,-45.2590798506147,2.819480000000002,0.9332919429732787
11,4,Bus 4,20.0,0.7849973773375682,-45.35976005836175,0.43388000000000204,0.14918314165858249
11,5,Bus 5,20.0,0.7839050124182876,-45.42133055711418,0.6560489999999994,0.22549340167385434
11,6,Bus 6,20.0,0.7832665347210942,-45.460647673803,0.18780299999999883,0.061727861004905904
11,7,Bus 7,20.0,0.7475028456639372,-47.02298136074882,4.6068,2.0072080935062813
11,8,Bus 8,20.0,0.7684930709257357,-46.066224334921166,-0.006479999999999819,0.007730650153806806
11,9,Bus 9,20.0,0.7680344379248537,-46.091277695138324,0.4238800000000005,0.14918314165858249
11,10,Bus 10,20.0,0.7677200924133534,-46.10826045256913,0.041200000000003456,0.026689149340523244
11,11,Bus 11,20.0,0.7676233693676261,-46.11400159268646,0.1261499999999991,0.04475034092010155
11,12,Bus 12,20.0,1.0188771535693157,-31.622539787858308,0.0013999999999967372,0.0004601577472520546
11,13,Bus 13,20.0,0.9712933711356424,-32.44176613769674,0.3075100000000006,0.10107364918355266
11,14,Bus 14,20.0,0.9437777747557098,-32.95290744113638,5.503680000000003,1.8089721359908069
11,15,LV_CS_Trafo_15,0.4,0.7474991075797468,-47.02525520513488,0.0,0.0
11,16,LV_CS_Trafo_16,0.4,0.9437730551472165,-32.95518128552245,0.0,0.0
11,17,LV_HH_Trafo_17,0.4,0.9437321696188896,-32.95696197165328,0.001475168822601347,0.0004848645444450739
12,0,Bus 0,110.0,1.03,0.0,-38.16679470275231,-19.621247561919315
12,1,Bus 1,20.0,0.9592383399608261,-38.84949433599584,19.839,4.637136047137856
12,2,Bus 2,20.0,0.8809643178852846,-41.355882330705796,0.0,0.0
12,3,Bus 3,20.0,0.7620511592928308,-46.280120405078854,2.968160000000001,0.9821606957312721
12,4,Bus 4,20.0,0.7603522912014452,-46.377461382721556,0.29983000000000004,0.10512303735935546
12,5,Bus 5,20.0,0.7592008997192533,-46.444199180298064,0.6607529999999997,0.227039531704615
12,6,Bus 6,20.0,0.7584975641543953,-46.48831507046294,0.19885599999999926,0.06536080641944775
12,7,Bus 7,20.0,0.7160897113426541,-48.44855086007195,5.291399999999999,2.232225231911732
12,8,Bus 8,20.0,0.7409949773396795,-47.242737137110836,-0.009280000000000399,0.00681033465930625
12,9,Bus 9,20.0,0.7406280715844271,-47.26327098789244,0.2898299999999985,0.10512303735935546
12,10,Bus 10,20.0,0.7403078268427804,-47.28100417268629,0.038400000000002876,0.025768833846022687
12,11,Bus 11,20.0,0.7402080299252743,-47.28710291296136,0.12502999999999886,0.04438221472230275
12,12,Bus 12,20.0,1.018785212725059,-31.635483681444967,0.029400000000002535,0.00966331269225762
12,13,Bus 13,20.0,0.9710336902953676,-32.45754959277042,0.3074399999999997,0.10105064129619024
12,14,Bus 14,20.0,0.9434163112872626,-32.970711938378976,5.522159999999996,1.815046218254512
12,15,LV_CS_Trafo_15,0.4,0.7160861303480872,-48.45082470445799,0.0,0.0
12,16,LV_CS_Trafo_16,0.4,0.943411593486362,-32.972985782765036,0.0,0.0
12,17,LV_HH_Trafo_17,0.4,0.9433758168517451,-32.97411439259783,0.0012077982268436926,0.0003969840794262325
13,0,Bus 0,110.0,1.03,0.0,-39.38933732079754,-21.368212345232838
13,1,Bus 1,20.0,0.9519203183375766,-39.27572127818373,19.839,4.637136047137856
13,2,Bus 2,20.0,0.8626051611006293,-42.0315791551787,0.0,0.0
13,3,Bus 3,20.0,0.7273845471244246,-47.66544324815884,2.9622800000000034,0.9802280331928195
13,4,Bus 4,20.0,0.7255687658360348,-47.77392678107597,0.3202700000000007,0.11184134046921201
13,5,Bus 5,20.0,0.7243596376328674,-47.84704020527646,0.6560489999999994,0.22549340167385434
13,6,Bus 6,20.0,0.7236016779303668,-47.89629914901631,0.20316800000000157,0.06677809228097953
13,7,Bus 7,20.0,0.6731093808568074,-50.384944497377425,5.9144000000000005,2.436995429438163
13,8,Bus 8,20.0,0.7025291916863107,-48.85831618606741,-0.006410000000002469,0.007753658041169231
13,9,Bus 9,20.0,0.7021230137959618,-48.882151979800184,0.31026999999999916,0.11184134046921201
13,10,Bus 10,20.0,0.7017815480755057,-48.90181104916829,0.03784000000000276,0.025584770747123287
13,11,Bus 11,20.0,0.7016747184995749,-48.90862392879459,0.1261499999999991,0.04475034092010155
13,12,Bus 12,20.0,1.0189064116159467,-31.619625220184385,0.029400000000002535,0.00966331269225762
13,13,Bus 13,20.0,0.9716269264584331,-32.433814863065265,0.3086999999999982,0.10146478326871566
13,14,Bus 14,20.0,0.9443013482149677,-32.94126465966902,5.469239999999999,1.7976522554084458
13,15,LV_CS_Trafo_15,0.4,0.6731060147966653,-50.38721834176214,0.0,0.0
13,16,LV_CS_Trafo_16,0.4,0.9442966259882077,-32.943538504055084,0.0,0.0
13,17,LV_HH_Trafo_17,0.4,0.9442649402080475,-32.94413955674161,0.000994258929353009,0.0003267971065099573
14,0,Bus 0,110.0,1.03,0.0,-37.852644701082525,-19.14170664837509
14,1,Bus 1,20.0,0.961349647821856,-38.724494672147124,19.839,4.637136047137856
14,2,Bus 2,20.0,0.8862970128150803,-41.15825714813109,0.0,0.0
14,3,Bus 3,20.0,0.7721658901017239,-45.88637413389754,2.952340000000003,0.9769609131873427
14,4,Bus 4,20.0,0.770323319246944,-45.99051066846605,0.4107100000000017,0.1415675309415878
14,5,Bus 5,20.0,0.7691830482795147,-46.0558261941901,0.6588419999999999,0.22641141637961848
14,6,Bus 6,20.0,0.7684701790565102,-46.09995802694299,0.20419700000000063,0.06711630822520842
14,7,Bus 7,20.0,0.7299030287980276,-47.83452714543214,4.878399999999999,2.096478696472861
14,8,Bus 8,20.0,0.7525654087326527,-46.76883239269663,-0.009209999999999496,0.006833342546668675
14,9,Bus 9,20.0,0.7521167987451457,-46.7937653209236,0.4007100000000001,0.1415675309415878
14,10,Bus 10,20.0,0.7518000579834373,-46.81111949919652,0.03784000000000276,0.025584770747123287
14,11,Bus 11,20.0,0.7517005968237048,-46.81711960885912,0.1267099999999992,0.04493440401900273
14,12,Bus 12,20.0,1.01864198591677,-31.653366353035437,0.0013999999999967372,0.0004601577472520546
14,13,Bus 13,20.0,0.9701411347714121,-32.487963072586794,0.3140199999999993,0.10321338270826708
14,14,Bus 14,20.0,0.9421020553049112,-33.00941192789124,5.598879999999994,1.8402628628038329
14,15,LV_CS_Trafo_15,0.4,0.7298993787263411,-47.83680098981821,0.0,0.0
14,16,LV_CS_Trafo_16,0.4,0.9420973440762929,-33.01168577227731,0.0,0.0
14,17,LV_HH_Trafo_17,0.4,0.9420680556353765,-33.01198892064109,0.0008683362105941228,0.00028540831037382475
15,0,Bus 0,110.0,1.03,0.0,-39.95581690634011,-22.01358604311936
15,1,Bus 1,20.0,0.9495513406259322,-39.415940238164154,19.839,4.637136047137856
15,2,Bus 2,20.0,0.8566631012403106,-42.258294009269314,0.0,0.0
15,3,Bus 3,20.0,0.7162160788975335,-48.146578837534406,3.0399799999999964,1.005766788165218
15,4,Bus 4,20.0,0.7141997748373778,-48.26861870761278,0.43170999999999893,0.14846989715034464
15,5,Bus 5,20.0,0.7129752445089359,-48.343742112734155,0.6560489999999994,0.22549340167385434
15,6,Bus 6,20.0,0.7122172186474784,-48.39372127350793,0.19983600000000123,0.06568291684252348
15,7,Bus 7,20.0,0.6611762287382085,-50.945061337867,5.838799999999999,2.4121469110866416
15,8,Bus 8,20.0,0.6907783719530994,-49.38633584587104,-0.006479999999999819,0.007730650153806806
15,9,Bus 9,20.0,0.6902675835843143,-49.4169993606772,0.42170999999999736,0.14846989715034375
15,10,Bus 10,20.0,0.689914593393084,-49.43760006187028,0.03909999999999769,0.02599891271964694
15,11,Bus 11,20.0,0.6898047629489171,-49.444700482237884,0.12726999999999933,0.04511846711790213
15,12,Bus 12,20.0,1.0185988533962458,-31.658868007976906,0.0013999999999967372,0.0004601577472520546
15,13,Bus 13,20.0,0.9699332461783264,-32.49612772671595,0.3042200000000008,0.09999227847751335
15,14,Bus 14,20.0,0.9417469829791633,-33.02041641121226,5.625339999999994,1.848959844226865
15,15,LV_CS_Trafo_15,0.4,0.6611729223529258,-50.947335182253056,0.0,0.0
15,16,LV_CS_Trafo_16,0.4,0.9417422735261772,-33.02269025559833,0.0,0.0
