t_idx,bus,name,vn_kv,vm_pu,va_degree,p_mw,q_mvar
3,11,Bus 11,20.0,0.9452189957541894,-7.621759456882229,0.3197999999999972,0.08265567131177409
3,12,Bus 12,20.0,1.0000735011279382,-5.495886873927722,20.01,4.693341029123443
3,13,Bus 13,20.0,0.9950065398780479,-5.551114463817724,0.03399999999999892,0.021071307505705406
3,14,Bus 14,20.0,0.992083373221128,-5.583323753087689,0.5400500000000008,0.2577128050395441
3,15,LV_CS_Trafo_15,0.4,0.9454835068386264,-7.896487686632888,0.06596265888214248,0.019999999999999574
3,16,LV_CS_Trafo_16,0.4,0.9920784120478102,-5.58559759747375,0.0,0.0
3,17,LV_HH_Trafo_17,0.4,0.9915128747835024,-5.650204886790314,0.030000000000001137,0.009999999999999787
4,0,Bus 0,110.0,1.03,0.0,-43.324558994722764,-15.767879806359966
4,1,Bus 1,20.0,0.9939269546304159,-6.072237090954972,19.839,4.637136047137856
4,2,Bus 2,20.0,0.9771064756183929,-6.623174049447827,0.0,0.0
4,3,Bus 3,20.0,0.9503951115057548,-7.503846634206929,0.4817,0.20888231317781525
4,4,Bus 4,20.0,0.9486136308864271,-7.6002571577373255,0.4116500000000016,0.10818168745217438
4,5,Bus 5,20.0,0.9473881736106226,-7.667129228226583,0.697499999999998,0.18232868671714808
4,6,Bus 6,20.0,0.9459194180629062,-7.748898207210392,0.5480499999999999,0.13735427732691807
4,7,Bus 7,20.0,0.9503961875562814,-7.2435648240286135,-1.4235000000000007,0.04741044188783761
4,8,Bus 8,20.0,0.9475759720251344,-7.509937824685199,0.5568499999999972,0.14707847395183293
4,9,Bus 9,20.0,0.9466512584175083,-7.545360092004484,0.5437499999999993,0.3555783141587803
4,10,Bus 10,20.0,0.9454852635396984,-7.60418731830329,0.503300000000003,0.16126402366661452
4,11,Bus 11,20.0,0.9453007167975284,-7.614401823546057,0.3197999999999972,0.08265567131177409
4,12,Bus 12,20.0,1.0000735011279382,-5.495886873927701,20.01,4.693341029123443
4,13,Bus 13,20.0,0.9950065398780488,-5.551114463817698,0.03399999999999892,0.021071307505705406
4,14,Bus 14,20.0,0.9920833732211292,-5.583323753087665,0.5400500000000008,0.2577128050395441
4,15,LV_CS_Trafo_15,0.4,0.9457162596709326,-7.827513569192641,0.060000000000002274,0.019999999999999574
4,16,LV_CS_Trafo_16,0.4,0.9920784120478112,-5.58559759747373,0.0,0.0
4,17,LV_HH_Trafo_17,0.4,0.9915128747835028,-5.65020488679029,0.030000000000001137,0.009999999999999787
5,0,Bus 0,110.0,1.03,0.0,-43.324558994722615,-15.767879806359733
5,1,Bus 1,20.0,0.9939269546304159,-6.0722370909549745,19.839,4.637136047137856
5,2,Bus 2,20.0,0.9771064756183929,-6.623174049447827,0.0,0.0
5,3,Bus 3,20.0,0.9503951115057546,-7.503846634206929,0.4817,0.20888231317781525
5,4,Bus 4,20.0,0.9486136308864271,-7.6002571577373255,0.4116500000000016,0.10818168745217438
5,5,Bus 5,20.0,0.9473881736106228,-7.667129228226582,0.697499999999998,0.18232868671714808
5,6,Bus 6,20.0,0.9459194180629065,-7.748898207210392,0.5480499999999999,0.13735427732691807
5,7,Bus 7,20.0,0.9503961875562814,-7.2435648240286135,-1.4235000000000007,0.04741044188783761
5,8,Bus 8,20.0,0.9475759720251342,-7.509937824685199,0.5568499999999972,0.14707847395183293
5,9,Bus 9,20.0,0.9466512584175079,-7.545360092004484,0.5437499999999993,0.3555783141587803
5,10,Bus 10,20.0,0.9454852635396986,-7.60418731830329,0.503300000000003,0.16126402366661452
5,11,Bus 11,20.0,0.9453007167975286,-7.614401823546057,0.3197999999999972,0.08265567131177409
5,12,Bus 12,20.0,1.0000735011279382,-5.495886873927701,20.01,4.693341029123443
5,13,Bus 13,20.0,0.9950065398780485,-5.551114463817698,0.03399999999999892,0.021071307505705406
5,14,Bus 14,20.0,0.9920833732211292,-5.583323753087665,0.5400500000000008,0.2577128050395441
5,15,LV_CS_Trafo_15,0.4,0.9457162596709326,-7.827513569192641,0.060000000000002274,0.019999999999999574
5,16,LV_CS_Trafo_16,0.4,0.9920784120478112,-5.585597597473733,0.0,0.0
5,17,LV_HH_Trafo_17,0.4,0.9915128747835026,-5.65020488679029,0.030000000000001137,0.009999999999999787
6,0,Bus 0,110.0,1.03,0.0,-43.324558994722594,-15.767879806359542
6,1,Bus 1,20.0,0.9939269546304159,-6.072237090954976,19.839,4.637136047137856
6,2,Bus 2,20.0,0.9771064756183929,-6.623174049447827,0.0,0.0
6,3,Bus 3,20.0,0.9503951115057544,-7.503846634206928,0.4817,0.20888231317781525
6,4,Bus 4,20.0,0.9486136308864271,-7.6002571577373255,0.4116500000000016,0.10818168745217438
6,5,Bus 5,20.0,0.947388173610623,-7.667129228226582,0.697499999999998,0.18232868671714808
6,6,Bus 6,20.0,0.9459194180629067,-7.7488982072103925,0.5480499999999999,0.13735427732691807
6,7,Bus 7,20.0,0.9503961875562814,-7.2435648240286135,-1.4235000000000007,0.04741044188783761
6,8,Bus 8,20.0,0.947575972025134,-7.509937824685199,0.5568499999999972,0.14707847395183293
6,9,Bus 9,20.0,0.9466512584175074,-7.545360092004486,0.5437499999999993,0.3555783141587803
6,10,Bus 10,20.0,0.9454852635396989,-7.60418731830329,0.503300000000003,0.16126402366661452
6,11,Bus 11,20.0,0.9453007167975288,-7.614401823546057,0.3197999999999972,0.08265567131177409
6,12,Bus 12,20.0,1.0000735011279382,-5.495886873927701,20.01,4.693341029123443
6,13,Bus 13,20.0,0.9950065398780483,-5.551114463817698,0.03399999999999892,0.021071307505705406
6,14,Bus 14,20.0,0.9920833732211292,-5.583323753087665,0.5400500000000008,0.2577128050395441
6,15,LV_CS_Trafo_15,0.4,0.9457162596709326,-7.827513569192641,0.060000000000002274,0.019999999999999574
6,16,LV_CS_Trafo_16,0.4,0.9920784120478112,-5.585597597473734,0.0,0.0
6,17,LV_HH_Trafo_17,0.4,0.9915128747835024,-5.65020488679029,0.030000000000001137,0.009999999999999787
7,0,Bus 0,110.0,1.03,0.0,-43.32455899472252,-15.767879806359394
7,1,Bus 1,20.0,0.9939269546304159,-6.072237090954979,19.839,4.637136047137856
7,2,Bus 2,20.0,0.9771064756183929,-6.623174049447827,0.0,0.0
7,3,Bus 3,20.0,0.9503951115057542,-7.503846634206926,0.4817,0.20888231317781525
7,4,Bus 4,20.0,0.9486136308864271,-7.6002571577373255,0.4116500000000016,0.10818168745217438
7,5,Bus 5,20.0,0.9473881736106232,-7.667129228226582,0.697499999999998,0.18232868671714808
7,6,Bus 6,20.0,0.9459194180629067,-7.748898207210396,0.5480499999999999,0.13735427732691807
7,7,Bus 7,20.0,0.9503961875562814,-7.2435648240286135,-1.4235000000000007,0.04741044188783761
7,8,Bus 8,20.0,0.9475759720251338,-7.509937824685199,0.5568499999999972,0.14707847395183293
7,9,Bus 9,20.0,0.946651258417507,-7.545360092004488,0.5437499999999993,0.3555783141587803
7,10,Bus 10,20.0,0.9454852635396991,-7.60418731830329,0.503300000000003,0.16126402366661452
7,11,Bus 11,20.0,0.945300716797529,-7.614401823546054,0.3197999999999972,0.08265567131177409
7,12,Bus 12,20.0,1.0000735011279382,-5.495886873927701,20.01,4.693341029123443
7,13,Bus 13,20.0,0.9950065398780481,-5.551114463817698,0.03399999999999892,0.021071307505705406
7,14,Bus 14,20.0,0.9920833732211292,-5.583323753087665,0.5400500000000008,0.2577128050395441
7,15,LV_CS_Trafo_15,0.4,0.9457162596709326,-7.827513569192641,0.060000000000002274,0.019999999999999574
7,16,LV_CS_Trafo_16,0.4,0.9920784120478112,-5.585597597473734,0.0,0.0
7,17,LV_HH_Trafo_17,0.4,0.9915128747835021,-5.65020488679029,0.030000000000001137,0.009999999999999787
8,0,Bus 0,110.0,1.03,0.0,-43.3245589947227,-15.76787980635969
8,1,Bus 1,20.0,0.9939269546304159,-6.072237090954981,19.839,4.637136047137856
8,2,Bus 2,20.0,0.9771064756183929,-6.623174049447827,0.0,0.0
8,3,Bus 3,20.0,0.950395111505754,-7.5038466342069245,0.4817,0.20888231317781525
8,4,Bus 4,20.0,0.9486136308864271,-7.6002571577373255,0.4116500000000016,0.10818168745217438
8,5,Bus 5,20.0,0.9473881736106234,-7.66712922822658,0.697499999999998,0.18232868671714808
8,6,Bus 6,20.0,0.9459194180629067,-7.7488982072104,0.5480499999999999,0.13735427732691807
8,7,Bus 7,20.0,0.9503961875562814,-7.2435648240286135,-1.4235000000000007,0.04741044188783761
8,8,Bus 8,20.0,0.9475759720251336,-7.509937824685199,0.5568499999999972,0.14707847395183293
8,9,Bus 9,20.0,0.9466512584175065,-7.545360092004491,0.5437499999999993,0.3555783141587803
8,10,Bus 10,20.0,0.9454852635396993,-7.604187318303289,0.503300000000003,0.16126402366661452
8,11,Bus 11,20.0,0.9453007167975293,-7.6144018235460535,0.3197999999999972,0.08265567131177409
8,12,Bus 12,20.0,1.0000735011279382,-5.495886873927701,20.01,4.693341029123443
8,13,Bus 13,20.0,0.9950065398780479,-5.551114463817698,0.03399999999999892,0.021071307505705406
8,14,Bus 14,20.0,0.9920833732211292,-5.583323753087665,0.5400500000000008,0.2577128050395441
8,15,LV_CS_Trafo_15,0.4,0.9457162596709326,-7.827513569192641,0.060000000000002274,0.019999999999999574
8,16,LV_CS_Trafo_16,0.4,0.9920784120478112,-5.585597597473734,0.0,0.0
8,17,LV_HH_Trafo_17,0.4,0.9915128747835019,-5.65020488679029,0.030000000000001137,0.009999999999999787
9,0,Bus 0,110.0,1.03,0.0,-43.32455899472252,-15.767879806360003
9,1,Bus 1,20.0,0.9939269546304159,-6.072237090954981,19.839,4.637136047137856
9,2,Bus 2,20.0,0.9771064756183929,-6.623174049447827,0.0,0.0
9,3,Bus 3,20.0,0.9503951115057537,-7.503846634206923,0.4817,0.20888231317781525
9,4,Bus 4,20.0,0.9486136308864271,-7.6002571577373255,0.4116500000000016,0.10818168745217438
9,5,Bus 5,20.0,0.9473881736106237,-7.667129228226578,0.697499999999998,0.18232868671714808
9,6,Bus 6,20.0,0.9459194180629067,-7.748898207210404,0.5480499999999999,0.13735427732691807
9,7,Bus 7,20.0,0.9503961875562814,-7.2435648240286135,-1.4235000000000007,0.04741044188783761
9,8,Bus 8,20.0,0.9475759720251332,-7.509937824685199,0.5568499999999972,0.14707847395183293
9,9,Bus 9,20.0,0.9466512584175061,-7.545360092004492,0.5437499999999993,0.3555783141587803
9,10,Bus 10,20.0,0.9454852635396995,-7.604187318303288,0.503300000000003,0.16126402366661452
9,11,Bus 11,20.0,0.9453007167975295,-7.6144018235460535,0.3197999999999972,0.08265567131177409
9,12,Bus 12,20.0,1.0000735011279382,-5.495886873927701,20.01,4.693341029123443
9,13,Bus 13,20.0,0.9950065398780477,-5.551114463817698,0.03399999999999892,0.021071307505705406
9,14,Bus 14,20.0,0.9920833732211292,-5.583323753087665,0.5400500000000008,0.2577128050395441
9,15,LV_CS_Trafo_15,0.4,0.9457162596709326,-7.827513569192641,0.060000000000002274,0.019999999999999574
9,16,LV_CS_Trafo_16,0.4,0.9920784120478112,-5.585597597473734,0.0,0.0
9,17,LV_HH_Trafo_17,0.4,0.9915128747835017,-5.65020488679029,0.030000000000001137,0.009999999999999787
10,0,Bus 0,110.0,1.03,0.0,-43.35692052979975,-15.778714491374448
10,1,Bus 1,20.0,0.9938906406372358,-6.08116383992717,19.839,4.637136047137856
10,2,Bus 2,20.0,0.9769394145029832,-6.641128945380476,0.0,0.0
10,3,Bus 3,20.0,0.950029430253864,-7.536916254944385,0.4817,0.20888231317781525
10,4,Bus 4,20.0,0.9482472162674399,-7.633399459802175,0.4116500000000016,0.10818168745217438
10,5,Bus 5,20.0,0.9470212537171064,-7.700322072468263,0.697499999999998,0.18232868671714808
10,6,Bus 6,20.0,0.9455518876765876,-7.78215288181732,0.5480499999999999,0.13735427732691807
10,7,Bus 7,20.0,0.9499072328034821,-7.286544840518504,-1.4235000000000007,0.04741044188783761
10,8,Bus 8,20.0,0.9471551847970584,-7.547456665235435,0.5568499999999972,0.14707847395183293
10,9,Bus 9,20.0,0.9462300423780667,-7.582909765476282,0.5437499999999993,0.3555783141587803
10,10,Bus 10,20.0,0.9450634999528292,-7.641788316076591,0.503300000000003,0.16126402366661452
10,11,Bus 11,20.0,0.9448788646022032,-7.6520116791439365,0.3197999999999972,0.08265567131177409
10,12,Bus 12,20.0,1.0000735011279378,-5.495886873927717,20.01,4.693341029123443
10,13,Bus 13,20.0,0.995006539878048,-5.551114463817707,0.03399999999999892,0.021071307505705406
10,14,Bus 14,20.0,0.9920833732211277,-5.583323753087667,0.5400500000000008,0.2577128050395441
10,15,LV_CS_Trafo_15,0.4,0.9445090473272657,-8.180882394799271,0.09051207685470786,0.019999999999999574
10,16,LV_CS_Trafo_16,0.4,0.9920784120478097,-5.58559759747373,0.0,0.0
10,17,LV_HH_Trafo_17,0.4,0.9915128747835015,-5.650204886790292,0.030000000000001137,0.009999999999999787
11,0,Bus 0,110.0,1.03,0.0,-43.33430263159072,-15.771096068726951
11,1,Bus 1,20.0,0.9939162315181158,-6.074923608259937,19.839,4.637136047137856
11,2,Bus 2,20.0,0.9770565987367541,-6.628586679269485,0.0,0.0
11,3,Bus 3,20.0,0.9502857598605695,-7.513821358238091,0.4817,0.20888231317781525
11,4,Bus 4,20.0,0.9485040599969595,-7.610253607243149,0.4116500000000016,0.10818168745217438
11,5,Bus 5,20.0,0.9472784516663716,-7.677140785475599,0.697499999999998,0.18232868671714808
11,6,Bus 6,20.0,0.9458095136081585,-7.758928246365812,0.5480499999999999,0.13735427732691807
11,7,Bus 7,20.0,0.9502499168912611,-7.256531749340074,-1.4235000000000007,0.04741044188783761
11,8,Bus 8,20.0,0.9474501186074631,-7.5212556202197485,0.5568499999999972,0.14707847395183293
11,9,Bus 9,20.0,0.9465252767859297,-7.556687105058195,0.5437499999999993,0.3555783141587803
11,10,Bus 10,20.0,0.9453591181921043,-7.61552967476395,0.503300000000003,0.16126402366661452
11,11,Bus 11,20.0,0.9451745449560193,-7.625746828052154,0.3197999999999972,0.08265567131177409
11,12,Bus 12,20.0,1.0000735011279378,-5.495886873927707,20.01,4.693341029123443
11,13,Bus 13,20.0,0.9950065398780478,-5.551114463817665,0.03399999999999892,0.021071307505705406
11,14,Bus 14,20.0,0.9920833732211274,-5.583323753087621,0.5400500000000008,0.2577128050395441
11,15,LV_CS_Trafo_15,0.4,0.9453566787413313,-7.933898603044647,0.06919534659385818,0.019999999999999574
11,16,LV_CS_Trafo_16,0.4,0.9920784120478101,-5.585597597473684,0.0,0.0
11,17,LV_HH_Trafo_17,0.4,0.9915128747835017,-5.650204886790245,0.030000000000001137,0.009999999999999787
12,0,Bus 0,110.0,1.03,0.0,-43.324558994721855,-15.76787980635406
12,1,Bus 1,20.0,0.9939269546305302,-6.0722370909525045,19.839,4.637136047137856
12,2,Bus 2,20.0,0.9771064756186435,-6.623174049448098,0.0,0.0
12,3,Bus 3,20.0,0.9503951115062175,-7.503846634211942,0.4817,0.20888231317781525
12,4,Bus 4,20.0,0.9486136308868913,-7.600257157742225,0.4116500000000016,0.10818168745217438
12,5,Bus 5,20.0,0.9473881736110883,-7.6671292282314045,0.697499999999998,0.18232868671714808
12,6,Bus 6,20.0,0.9459194180633747,-7.748898207215126,0.5480499999999999,0.13735427732691807
12,7,Bus 7,20.0,0.9503961875568671,-7.243564824038223,-1.4235000000000007,0.04741044188783761
12,8,Bus 8,20.0,0.9475759720256535,-7.509937824691995,0.5568499999999972,0.14707847395183293
12,9,Bus 9,20.0,0.9466512584180279,-7.545360092011216,0.5437499999999993,0.3555783141587803
12,10,Bus 10,20.0,0.9454852635402186,-7.60418731830992,0.503300000000003,0.16126402366661452
12,11,Bus 11,20.0,0.945300716798049,-7.614401823552669,0.3197999999999972,0.08265567131177409
12,12,Bus 12,20.0,1.000073501127938,-5.4958868739276845,20.01,4.693341029123443
12,13,Bus 13,20.0,0.9950065398780492,-5.551114463817648,0.03399999999999892,0.021071307505705406
12,14,Bus 14,20.0,0.9920833732211295,-5.583323753087608,0.5400500000000008,0.2577128050395441
12,15,LV_CS_Trafo_15,0.4,0.945716259674009,-7.82751356909596,0.060000000000002274,0.019999999999999574
12,16,LV_CS_Trafo_16,0.4,0.9920784120478116,-5.585597597473671,0.0,0.0
12,17,LV_HH_Trafo_17,0.4,0.9915128747835034,-5.650204886790235,0.030000000000001137,0.009999999999999787
13,0,Bus 0,110.0,1.03,0.0,-43.32455899472188,-15.7678798063542
13,1,Bus 1,20.0,0.9939269546305299,-6.0722370909525045,19.839,4.637136047137856
13,2,Bus 2,20.0,0.9771064756186437,-6.623174049448098,0.0,0.0
13,3,Bus 3,20.0,0.9503951115062177,-7.503846634211941,0.4817,0.20888231317781525
13,4,Bus 4,20.0,0.9486136308868915,-7.600257157742225,0.4116500000000016,0.10818168745217438
13,5,Bus 5,20.0,0.9473881736110883,-7.6671292282314045,0.697499999999998,0.18232868671714808
13,6,Bus 6,20.0,0.9459194180633747,-7.748898207215126,0.5480499999999999,0.13735427732691807
13,7,Bus 7,20.0,0.9503961875568673,-7.243564824038223,-1.4235000000000007,0.04741044188783761
13,8,Bus 8,20.0,0.9475759720256537,-7.5099378246919954,0.5568499999999972,0.14707847395183293
13,9,Bus 9,20.0,0.9466512584180277,-7.545360092011216,0.5437499999999993,0.3555783141587803
13,10,Bus 10,20.0,0.9454852635402183,-7.60418731830992,0.503300000000003,0.16126402366661452
13,11,Bus 11,20.0,0.945300716798049,-7.614401823552672,0.3197999999999972,0.08265567131177409
13,12,Bus 12,20.0,1.000073501127938,-5.4958868739276845,20.01,4.693341029123443
13,13,Bus 13,20.0,0.9950065398780492,-5.551114463817648,0.03399999999999892,0.021071307505705406
13,14,Bus 14,20.0,0.9920833732211293,-5.583323753087608,0.5400500000000008,0.2577128050395441
13,15,LV_CS_Trafo_15,0.4,0.9457162596740087,-7.827513569095963,0.060000000000002274,0.019999999999999574
13,16,LV_CS_Trafo_16,0.4,0.9920784120478113,-5.585597597473672,0.0,0.0
13,17,LV_HH_Trafo_17,0.4,0.9915128747835034,-5.650204886790237,0.030000000000001137,0.009999999999999787
14,0,Bus 0,110.0,1.03,0.0,-43.3245589947216,-15.767879806354475
14,1,Bus 1,20.0,0.9939269546305297,-6.072237090952505,19.839,4.637136047137856
14,2,Bus 2,20.0,0.9771064756186439,-6.623174049448098,0.0,0.0
14,3,Bus 3,20.0,0.9503951115062179,-7.503846634211941,0.4817,0.20888231317781525
14,4,Bus 4,20.0,0.9486136308868918,-7.600257157742225,0.4116500000000016,0.10818168745217438
14,5,Bus 5,20.0,0.9473881736110883,-7.6671292282314045,0.697499999999998,0.18232868671714808
14,6,Bus 6,20.0,0.9459194180633747,-7.748898207215126,0.5480499999999999,0.13735427732691807
14,7,Bus 7,20.0,0.9503961875568675,-7.243564824038223,-1.4235000000000007,0.04741044188783761
14,8,Bus 8,20.0,0.9475759720256539,-7.5099378246919954,0.5568499999999972,0.14707847395183293
14,9,Bus 9,20.0,0.9466512584180274,-7.545360092011216,0.5437499999999993,0.3555783141587803
14,10,Bus 10,20.0,0.9454852635402181,-7.60418731830992,0.503300000000003,0.16126402366661452
14,11,Bus 11,20.0,0.945300716798049,-7.614401823552676,0.3197999999999972,0.08265567131177409
14,12,Bus 12,20.0,1.000073501127938,-5.4958868739276845,20.01,4.693341029123443
14,13,Bus 13,20.0,0.9950065398780492,-5.551114463817648,0.03399999999999892,0.021071307505705406
14,14,Bus 14,20.0,0.992083373221129,-5.583323753087608,0.5400500000000008,0.2577128050395441
14,15,LV_CS_Trafo_15,0.4,0.9457162596740086,-7.827513569095964,0.060000000000002274,0.019999999999999574
14,16,LV_CS_Trafo_16,0.4,0.9920784120478111,-5.585597597473675,0.0,0.0
14,17,LV_HH_Trafo_17,0.4,0.9915128747835034,-5.650204886790239,0.030000000000001137,0.009999999999999787
15,0,Bus 0,110.0,1.03,0.0,-43.32535979183554,-15.768142648476609
15,1,Bus 1,20.0,0.9939260801736288,-6.072457847617183,19.839,4.637136047137856
15,2,Bus 2,20.0,0.9771023901450497,-6.62361911156504,0.0,0.0
15,3,Bus 3,20.0,0.9503861486231443,-7.504667005462258,0.4817,0.20888231317781525
15,4,Bus 4,20.0,0.948604650035584,-7.601079309413597,0.4116500000000016,0.10818168745217438
15,5,Bus 5,20.0,0.947379180380036,-7.667952617994275,0.697499999999998,0.18232868671714808
15,6,Bus 6,20.0,0.9459104098746104,-7.749723111583888,0.5480499999999999,0.13735427732691807
15,7,Bus 7,20.0,0.9503841968182026,-7.244631384642955,-1.4235000000000007,0.04741044188783761
15,8,Bus 8,20.0,0.9475656558359384,-7.5108686913712726,0.5568499999999972,0.14707847395183293
15,9,Bus 9,20.0,0.9466409317199003,-7.546291714111177,0.5437499999999993,0.3555783141587803
15,10,Bus 10,20.0,0.9454749234239187,-7.605120197876251,0.503300000000003,0.16126402366661452
15,11,Bus 11,20.0,0.9452903745103034,-7.61533492013905,0.3197999999999972,0.08265567131177409
15,12,Bus 12,20.0,1.000073501127938,-5.495886873927715,20.01,4.693341029123443
15,13,Bus 13,20.0,0.995006539878048,-5.551114463817711,0.03399999999999892,0.021071307505705406
15,14,Bus 14,20.0,0.9920833732211283,-5.583323753087667,0.5400500000000008,0.2577128050395441
